id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1975,Chainlink,LINK,chainlink,2173,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12350206646.3,,12,,,,2025-12-23T19:58:00.000Z,12.350206646303661,470319605.38469744,-0.1575,-0.40269867,-0.75385876,-4.63913307,-2.51184027,-30.65438516,-43.50969816,8745180961.330961,0.2955,12350206646.3,,2025-12-23T19:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-24 00:59:29.994742
32196,Hyperliquid,HYPE,hyperliquid,218,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",999533278.0,336685219.0,999533278.0,False,24549664874.58,,13,333931719.0,8201739724.809639,,2025-12-23T19:57:00.000Z,24.561128093404147,183381952.01031896,-22.0395,0.26543418,-0.2265933,-8.69818858,-21.16323685,-37.35735559,-46.6917406,8269368791.014828,0.2794,24549664874.58,,2025-12-23T19:57:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-24 00:59:29.994742
328,Monero,XMR,monero,346,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,8238952614.58,,14,,,,2025-12-23T19:57:00.000Z,446.63451618639135,142185358.46945173,-14.2203,0.69298958,-3.76525416,3.60226621,15.22988557,36.63265155,52.83477917,8238952614.575447,0.2784,8238952614.58,,2025-12-23T19:57:00.000Z,,,,,,2025-12-24 00:59:29.994742
3957,UNUS SED LEO,LEO,unus-sed-leo,65,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921817273.9,985239504.0,False,7628167465.54,,15,,,,2025-12-23T19:57:00.000Z,7.7424498658099346,2440467.41687346,-18.9459,0.65093081,-6.4068355,-14.42543614,-18.30306639,-13.60852639,-17.89442619,7137124028.608335,0.2411,7628167465.54,,2025-12-23T19:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-12-24 00:59:29.994742
1,Bitcoin,BTC,bitcoin,12503,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19966109.0,19966109.0,False,1750885812824.65,,1,,,,2025-12-23T19:58:00.000Z,87692.890629048,43073253146.136604,19.9422,-0.26483124,-0.32093079,0.09115483,0.41956495,-20.73064437,-22.72641853,1750885812824.651,59.1552,1841550703210.01,,2025-12-23T19:58:00.000Z,,,,,,2025-12-24 01:00:31.332959
1027,Ethereum,ETH,ethereum,11293,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120694996.47928987,120694996.47928987,True,354864393302.56,,2,,,,2025-12-23T19:58:00.000Z,2940.174851104509,20737811964.970997,8.7458,-0.15909288,-1.17353422,-0.19933095,4.21405222,-25.20028704,-29.41049186,354864393302.55536,11.9894,354864393302.56,,2025-12-23T19:58:00.000Z,,,,,,2025-12-24 01:00:31.332959
825,Tether USDt,USDT,tether,163953,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,186906835256.83847,188851514010.53958,True,188804428422.21,,3,,,,2025-12-23T19:58:00.000Z,0.9997506740225087,76712868943.14204,-5.8708,0.02809247,0.02127011,-0.0067217,0.01304854,-0.05598282,-0.08021967,186860234527.43826,6.3132,188804428422.21,,2025-12-23T19:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-12-24 01:00:31.332959
1839,BNB,BNB,bnb,3020,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137734890.2,137734890.2,137734890.2,False,115834020944.74,,4,,,,2025-12-23T19:59:00.000Z,840.9925820287082,1739757846.268236,-8.8912,-0.46319964,-1.94977354,-3.37310128,-1.10120664,-24.28975324,-17.2783637,115834020944.7386,3.9136,115834020944.74,,2025-12-23T19:59:00.000Z,,,,,,2025-12-24 01:00:31.332959
52,XRP,XRP,xrp,1774,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60572944636.0,99985740916.0,False,188136146481.16,,5,,,,2025-12-23T19:58:00.000Z,1.8816297679807372,2427597495.881205,1.0528,0.00559299,-1.10285608,-2.38293576,-9.38537935,-25.03775841,-37.09197352,113975855761.34673,3.8492,188162976798.07,,2025-12-23T19:58:00.000Z,,,,,,2025-12-24 01:00:31.332959
3408,USDC,USDC,usd-coin,35777,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,77037743315.5029,77037743315.5029,False,77028456492.73,,6,60901219650.23,60893878069.21729,,2025-12-23T19:58:00.000Z,0.9998794510018868,19172471778.100803,73.3736,0.01663289,0.01660189,0.00166651,0.01532983,-0.01285569,0.01340201,77028456492.72931,2.6025,77028456492.73,,2025-12-23T19:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-24 01:00:31.332959
5426,Solana,SOL,solana,1065,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,562415376.1660095,616723999.5182328,True,76396548186.74,,7,525236893.3,65063603264.6597,,2025-12-23T19:58:00.000Z,123.87477744732082,3162315229.247932,-6.9614,0.01385237,-0.78413399,-3.00019946,-6.55481416,-35.86613413,-42.02806952,69669079555.51566,2.3538,76396548186.74,,2025-12-23T19:58:00.000Z,,,,,,2025-12-24 01:00:31.332959
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94687449165.4645,94687466588.96089,True,26772655656.85,,8,94667886298.43,26767119376.34222,,2025-12-23T19:58:00.000Z,0.2827476182573872,439140203.40021193,-29.2743,-0.0330483,-0.60602497,0.68633743,2.71295591,-7.36419184,-16.63822034,26772650730.40251,0.9045,26772655656.85,,2025-12-23T19:58:00.000Z,,,,,,2025-12-24 01:00:31.332959
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168017403126.57907,168017403126.57907,True,21655835164.08,,9,,,,2025-12-23T19:58:00.000Z,0.12889042897396108,977065749.6951193,-6.9618,-0.6874942,-2.28302026,-2.47316173,-12.18447942,-34.50745616,-47.13665028,21655835164.075726,0.7317,21655835164.08,,2025-12-23T19:58:00.000Z,,,,,,2025-12-24 01:00:31.332959
2010,Cardano,ADA,cardano,1646,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35925947464.89537,44994433987.369934,False,16244813589.51,,10,37997904336.0,13718782925.540289,,2025-12-23T19:58:00.000Z,0.36104051434601964,483125494.9656235,-19.0956,-0.72409124,-1.97708645,-6.75189823,-12.76982578,-44.89677115,-56.207582,12970722551.093904,0.4382,16246823145.57,,2025-12-23T19:58:00.000Z,,,,,,2025-12-24 01:00:31.332959
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19970906.25,19970906.25,False,11474316016.32,,11,,,,2025-12-23T19:58:00.000Z,574.551593837536,404251391.3564916,-9.3619,-0.30327935,-2.30612635,4.8069618,4.93672472,14.89779655,3.10976723,11474316016.317509,0.3875,12065583470.59,,2025-12-23T19:58:00.000Z,,,,,,2025-12-24 01:00:31.332959
1975,Chainlink,LINK,chainlink,2173,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12349809785.29,,12,,,,2025-12-23T19:59:00.000Z,12.349809785290951,470106247.46106493,-0.2256,-0.42863985,-0.77150782,-4.63003045,-2.50304844,-30.64484902,-43.50851611,8744899944.059587,0.2955,12349809785.29,,2025-12-23T19:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-24 01:00:31.332959
32196,Hyperliquid,HYPE,hyperliquid,218,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",999533278.0,336685219.0,999533278.0,False,24554158725.64,,13,333931719.0,8203241064.926843,,2025-12-23T19:58:00.000Z,24.56562404282069,183438586.598511,-22.0647,0.35031021,-0.12128684,-8.69335538,-21.15457818,-37.34784408,-46.66855447,8270882510.728749,0.2794,24554158725.64,,2025-12-23T19:58:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-24 01:00:31.332959
328,Monero,XMR,monero,346,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,8242817197.1,,14,,,,2025-12-23T19:58:00.000Z,446.8440156246715,142123821.07172474,-14.3105,0.71387141,-3.73042221,3.57550648,15.30553193,36.69067023,52.95964344,8242817197.096987,0.2785,8242817197.1,,2025-12-23T19:58:00.000Z,,,,,,2025-12-24 01:00:31.332959
3957,UNUS SED LEO,LEO,unus-sed-leo,65,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921817273.9,985239504.0,False,7629376857.72,,15,,,,2025-12-23T19:58:00.000Z,7.743677376666742,2440989.42372338,-18.5244,1.11666003,-6.3987545,-14.41204261,-18.2896902,-13.59488091,-17.88107673,7138255569.32004,0.2412,7629376857.72,,2025-12-23T19:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-12-24 01:00:31.332959
1,Bitcoin,BTC,bitcoin,12503,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19966109.0,19966109.0,False,1750973378182.74,,1,,,,2025-12-23T19:59:00.000Z,87697.27632873991,43053735795.86104,19.7821,-0.28475071,-0.38921305,0.13258687,0.45130648,-20.74241949,-22.7297984,1750973378182.741,59.1581,1841642802903.54,,2025-12-23T19:59:00.000Z,,,,,,2025-12-24 01:01:32.673671
1027,Ethereum,ETH,ethereum,11293,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120694996.47928987,120694996.47928987,True,354956649979.88,,2,,,,2025-12-23T19:59:00.000Z,2940.9392297450495,20734687839.99266,8.6723,-0.20046686,-1.27298662,-0.15524651,4.23549406,-25.15030371,-29.38598211,354956649979.8842,11.9925,354956649979.88,,2025-12-23T19:59:00.000Z,,,,,,2025-12-24 01:01:32.673671
825,Tether USDt,USDT,tether,163953,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,186906835256.83847,188851514010.53958,True,188784030431.71,,3,,,,2025-12-23T19:59:00.000Z,0.9996426632892783,76648880899.27705,-5.9896,0.00280074,-0.00024357,-0.01561254,0.00405334,-0.06506359,-0.09483887,186840046583.1164,6.3126,188784030431.71,,2025-12-23T19:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-12-24 01:01:32.673671
1839,BNB,BNB,bnb,3020,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137734890.2,137734890.2,137734890.2,False,115847238349.72,,4,,,,2025-12-23T20:00:00.000Z,841.0885446780993,1739448071.5199692,-8.9257,-0.4445835,-1.92921274,-3.3410509,-1.03712283,-24.25988671,-17.26491911,115847238349.71579,3.914,115847238349.72,,2025-12-23T20:00:00.000Z,,,,,,2025-12-24 01:01:32.673671
52,XRP,XRP,xrp,1774,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60572944636.0,99985740916.0,False,188127353640.68,,5,,,,2025-12-23T19:59:00.000Z,1.881541827036445,2426158641.9017015,0.9273,-0.00731572,-1.11298753,-2.37946251,-9.38536971,-24.96071974,-37.03841091,113970528919.39687,3.8512,188154182703.64,,2025-12-23T19:59:00.000Z,,,,,,2025-12-24 01:01:32.673671
3408,USDC,USDC,usd-coin,35777,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,77037743315.5029,77037743315.5029,False,77031904468.27,,6,60901219650.23,60896603822.93778,,2025-12-23T19:59:00.000Z,0.999924207966298,19172151611.782368,73.3122,0.01354411,0.00990496,0.01848078,0.01462794,-0.00774094,0.01262324,77031904468.2652,2.6026,77031904468.27,,2025-12-23T19:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-24 01:01:32.673671
